client,cohort,bloom,prr,irr
c270,6,00000000000000000000000000000001,10100001000000000010000000000011,10100011000010000010000111100111
c270,6,01000000000000000000000000000000,01100101110010000010000000110000,01000000110011000010001000100000
c270,6,00000000000001000000000000000000,11001100001111000000011000000110,01001010111100001000001000010110
c270,6,00000000000010000000000000000000,00110001010010100100100110101000,00010010000010111100101011011000
c270,6,00000010000000000000000000000000,10101111111101001100010000010100,10110110111111001110010001010110
c270,6,00000000000000000000000100000000,00011000000010000010000100000000,00011000000010010001011000000100
c270,6,00000000000000000001000000000000,00000000000000000111000001000100,00001011000001011111011011011100
c270,6,00000000000100000000000000000000,00000000001100001011000111100011,00000000001100101011000111000001
c271,59,00000000000000000000000000100000,01101000101000101001000001100000,01101110111000010101010011101110
c271,59,00001000000000000000000000000000,00011000110100001000001001100001,00010000010100010110011011100011
c271,59,00000000100000000000000000000000,10001011101001000000110010010000,10111011101101001000111000011000
c271,59,00000000000000000000000010000000,00010001100001000001101010010000,00010100101101000001101110110000
c271,59,00000000000000000000000000000010,10000000000100100100100000000000,10010100101100110000000100011100
c271,59,00000000100000000000000000000000,10001011101001000000110010010000,11001001100001100001110000011100
c271,59,00000100000000000000000000000000,00000100001000000101110000001110,00101110001011100101010000011110
c271,59,00000000000000000000010000000000,00001001000000000101010001000000,00101000011000000100010000000000
c271,59,00000000100000000000000000000000,10001011101001000000110010010000,10001010100001001010110011000010
c271,59,00000000001000000000000000000000,00110001001010000010110000000010,00000001001010011000010100000010
c272,36,00000000000000001000000000000000,11000001100000101101101010010000,11000000100010101010011010010100
c272,36,00000000000000000001000000000000,00110110110000010001000000111001,00110111101000011000100101111001
c272,36,00100000000000000000000000000000,00000000000000000011001100001100,11000010110000000100010101001100
c272,36,00000000000100000000000000000000,00010100000100010001000010000101,10110110001100110001011000000111
c272,36,00000010000000000000000000000000,00111010000000000000110100000001,10110001100000000001110100100011
c272,36,00000000000000010000000000000000,10000000100000010000000000010010,10010010000010110000000000010011
c272,36,00000000100000000000000000000000,10000000100000001010000010000100,00010000100100001010000010100100
c272,36,00000000000000001000000000000000,11000001100000101101101010010000,11000111001110101001101010011000
c272,36,00000000000000000000000000000001,10010000101000101000000100000010,11010100111000101100010100110000
c272,36,00000000000100000000000000000000,00010100000100010001000010000101,10111110000110111001000010000111
c273,43,00001000000000000000000000000000,00101010000100100000000101100001,00101111000100101101000101001000
c273,43,00000000000010000000000000000000,10010100000111101010010010001000,00110111000111101000010111001000
c273,43,00001000000000000000000000000000,00101010000100100000000101100001,00101010000100001110000101100001
c273,43,00000000000000000000000000000001,00000101011000001011110111001101,00001001010001000111110001001000
c273,43,00000000000000100000000000000000,00100100001100100001001000010000,00111110011111000001010000010000
c273,43,01000000000000000000000000000000,01101010000000100100001110000000,11101110000000100100011111111010
c273,43,00001000000000000000000000000000,00101010000100100000000101100001,11010010100101110001010101010000
c273,43,00000000000000000000000000000010,00000001000000100000010100000110,00000000000000000000010100001010
c273,43,10000000000000000000000000000000,00000000010101000100000000101000,00000000110000100100100001101111
c273,43,00000000000000000000001000000000,11010000001101111000001010010000,11010000011101100100011010011000
c274,31,10000000000000000000000000000000,10000000110000000000011001000000,11000000011000000011110100001100
c274,31,00000000000000000100000000000000,00000000000001000100011010100000,10000000000001000100111001100000
c274,31,00000000000000000000100000000000,00000000010000000001111010110000,00100000111100001111111010100000
c274,31,01000000000000000000000000000000,00000000000000101100000000000000,00010011010101110001100000001100
c274,31,00000000000000000000001000000000,00000001100011011000111110000000,00011010000000010011111110101100
c274,31,01000000000000000000000000000000,00000000000000101100000000000000,00000001000000001000000001110001
c274,31,00000000000000000000000000000100,01000100100100010000010010101101,00000100111100010001111010100101
c274,31,00000000000000000000000000000001,10100000000000000010101001000000,10100010001111000010101011001000
c274,31,00000000000000000000000000010000,01001000000000100000000100111000,01001001000000110000001100100001
c274,31,00000000010000000000000000000000,10010000111000000000001100001010,10111011111000010100110100011000
c275,1,00000000000000000010000000000000,10000000001000001110000000100010,11000000111000001000100000000010
c275,1,00000100000000000000000000000000,00010000000000010000010000000010,00111000100000110100010010000010
c275,1,00000100000000000000000000000000,00010000000000010000010000000010,10011101010000010001000110001000
c275,1,00000000000000000000000000000001,01000010011100001000000010001001,01100011000100011011010010011000
c275,1,00000100000000000000000000000000,00010000000000010000010000000010,00010000010000011000010000000010
c275,1,00000000000000000000000000000001,01000010011100001000000010001001,01001110011101001101000010001001
c275,1,00000000000000001000000000000000,01000000100000000000000000000110,01100001100000000010010000101110
c275,1,00000000000000000000000100000000,10000010010000111100111100010010,00111000010010111101111101000010
c275,1,00000000010000000000000000000000,00101001000001000010110010000000,10100100100011001010100100001001
c275,1,00000100000000000000000000000000,00010000000000010000010000000010,01010100000000110000011001000110
c276,34,00000000000000000000000000000100,10000101000000101011000010000100,10000110100000100111000000100100
c276,34,00000000000000000000000001000000,01100001001000101110001101010010,01100101001010111110001011000010
c276,34,00000000000000000000000000100000,01001000010110100000000011100000,01101000010010001000101010100010
c276,34,00000000000001000000000000000000,00100000000001000000010000010000,01000000000001100100010000110110
c276,34,00000000000000000000000001000000,01100001001000101110001101010010,01000001000001101010111001011010
c276,34,00000000000000000000000000001000,01011110001000110000010001101110,11001110001010100010010000001100
c276,34,00000000000000000010000000000000,00100000000101100000010101011000,00110001000001010100000000001010
c276,34,00000100000000000000000000000000,00000101000001000001110001000010,00000000011011100001110011110001
c276,34,00000000000000000000000001000000,01100001001000101110001101010010,00000011101001100110110100010110
c276,34,00100000000000000000000000000000,00100000000110100000000100010001,00100001000001100110000000110000
c277,54,00010000000000000000000000000000,01001001000000010100000010000000,11001100010111000110010011100100
c277,54,00010000000000000000000000000000,01001001000000010100000010000000,10000000000010010100000010101001
c277,54,00000000000000000000000001000000,10000001000000010000100000100000,00000001000000000101100010000011
c277,54,00000000001000000000000000000000,00010001001011001000000101110000,01100010100001001000000100111011
c277,54,00000000001000000000000000000000,00010001001011001000000101110000,00110011001011000000001101110010
c277,54,00000001000000000000000000000000,10000001000001000101001000000100,10010011101010000011001100000100
c277,54,00000000000010000000000000000000,00010000000010000001000000011000,10010001000010110011001101010000
c277,54,00000000000000100000000000000000,00001010100000110000000001001011,00101011000010111000010001011000
c277,54,00000000000000000000000001000000,10000001000000010000100000100000,10101111100000010000110011100000
c277,54,00000000000000000001000000000000,10000010001100010001000000011001,11100000011000000111000011010001
c278,10,00000000000000010000000000000000,00001000100100010000010100000000,10001001100101010000110100001000
c278,10,10000000000000000000000000000000,11010100011100000000000010000100,11010100101100000101010010000100
c278,10,00000000000000000000000000000010,00100110011000000010100001000010,00110111001001010011100101000010
